IndicatorCode,Id,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
WHOSIS_000001,921625,COUNTRY,LSO,YEAR,AFR,Africa,SEX,2020,SEX_BTSX,NA,NA,NA,NA,NA,NA,51.9 [50.8-53.2],51.85352687,50.77282447,53.15334054,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,921845,COUNTRY,DEU,YEAR,EUR,Europe,SEX,2015,SEX_FMLE,NA,NA,NA,NA,NA,NA,82.7 [82.7-82.8],82.71380523,82.65764894,82.76996153,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,922402,COUNTRY,MLT,YEAR,EUR,Europe,SEX,2005,SEX_FMLE,NA,NA,NA,NA,NA,NA,81.2 [81.1-81.4],81.23786001,81.14460483,81.42219367,NA,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
WHOSIS_000001,923228,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2007,SEX_BTSX,NA,NA,NA,NA,NA,NA,73.9 [73.6-74.4],73.93719029,73.59456521,74.35167387,NA,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
WHOSIS_000001,923390,COUNTRY,UZB,YEAR,EUR,Europe,SEX,2012,SEX_BTSX,NA,NA,NA,NA,NA,NA,67.6 [67.4-68.0],67.64432032,67.40233796,68.01990518,NA,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
WHOSIS_000001,924111,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2014,SEX_FMLE,NA,NA,NA,NA,NA,NA,82.9 [82.9-83.0],82.87231401,82.85039872,82.96804269,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,924744,COUNTRY,ALB,YEAR,EUR,Europe,SEX,2016,SEX_MLE,NA,NA,NA,NA,NA,NA,76.0 [75.7-76.4],76.03946217,75.72510167,76.42362363,NA,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
WHOSIS_000001,925986,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,2007,SEX_MLE,NA,NA,NA,NA,NA,NA,79.2 [79.2-79.3],79.22247991,79.21932659,79.29997453,NA,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
WHOSIS_000001,926509,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,2003,SEX_MLE,NA,NA,NA,NA,NA,NA,66.5 [66.0-67.2],66.50725764,65.97009372,67.20637823,NA,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
WHOSIS_000001,927417,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,2010,SEX_BTSX,NA,NA,NA,NA,NA,NA,71.7 [71.1-72.5],71.72710313,71.11905843,72.47211409,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,927817,COUNTRY,MWI,YEAR,AFR,Africa,SEX,2014,SEX_MLE,NA,NA,NA,NA,NA,NA,58.4 [57.8-59.3],58.43944577,57.81391676,59.25790444,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,927944,REGION,SEAR,YEAR,NA,NA,SEX,2016,SEX_FMLE,NA,NA,NA,NA,NA,NA,72.2 [71.8-72.8],72.2442062,71.81397184,72.79796808,NA,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
WHOSIS_000001,928791,COUNTRY,GMB,YEAR,AFR,Africa,SEX,2008,SEX_BTSX,NA,NA,NA,NA,NA,NA,61.5 [60.8-62.5],61.50169712,60.84699284,62.53212273,NA,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
WHOSIS_000001,929420,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,2000,SEX_FMLE,NA,NA,NA,NA,NA,NA,72.4 [72.1-72.8],72.41593841,72.06522895,72.79835017,NA,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
WHOSIS_000001,930319,COUNTRY,ALB,YEAR,EUR,Europe,SEX,2021,SEX_MLE,NA,NA,NA,NA,NA,NA,74.4 [73.9-74.9],74.36082354,73.87318323,74.86428897,NA,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
WHOSIS_000001,932071,COUNTRY,KHM,YEAR,WPR,Western Pacific,SEX,2005,SEX_MLE,NA,NA,NA,NA,NA,NA,60.9 [60.4-61.7],60.93399915,60.36967804,61.6674022,NA,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
WHOSIS_000001,934369,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,2010,SEX_BTSX,NA,NA,NA,NA,NA,NA,73.8 [73.3-74.3],73.76180647,73.32910632,74.33309968,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,934606,COUNTRY,TGO,YEAR,AFR,Africa,SEX,2006,SEX_BTSX,NA,NA,NA,NA,NA,NA,57.5 [56.8-58.3],57.51444622,56.77405226,58.34787792,NA,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
WHOSIS_000001,934811,COUNTRY,MWI,YEAR,AFR,Africa,SEX,2003,SEX_FMLE,NA,NA,NA,NA,NA,NA,47.7 [46.7-49.1],47.74359126,46.660838,49.10064639,NA,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
WHOSIS_000001,935692,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,NA,NA,SEX,2016,SEX_MLE,NA,NA,NA,NA,NA,NA,71.9 [71.6-72.4],71.94696743,71.55239652,72.35808537,NA,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
WHOSIS_000001,935702,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,2000,SEX_MLE,NA,NA,NA,NA,NA,NA,67.6 [67.1-68.2],67.6424413,67.13699809,68.1898314,NA,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
WHOSIS_000001,935922,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2017,SEX_FMLE,NA,NA,NA,NA,NA,NA,82.8 [82.8-82.9],82.81933037,82.79389587,82.90641869,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,937840,COUNTRY,BGR,YEAR,EUR,Europe,SEX,2014,SEX_BTSX,NA,NA,NA,NA,NA,NA,74.4 [74.3-74.6],74.40807537,74.28296165,74.56921599,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,937946,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,2013,SEX_BTSX,NA,NA,NA,NA,NA,NA,76.8 [76.6-77.1],76.81966837,76.56619799,77.10094329,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,938166,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,2015,SEX_MLE,NA,NA,NA,NA,NA,NA,75.2 [75.0-75.4],75.15640147,74.96838604,75.44817515,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,939825,COUNTRY,ARM,YEAR,EUR,Europe,SEX,2009,SEX_FMLE,NA,NA,NA,NA,NA,NA,76.5 [76.4-76.7],76.5267182,76.38329332,76.74651572,NA,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
WHOSIS_000001,940260,COUNTRY,BHS,YEAR,AMR,Americas,SEX,2006,SEX_BTSX,NA,NA,NA,NA,NA,NA,72.7 [72.4-72.9],72.66353382,72.36846298,72.93951297,NA,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
WHOSIS_000001,941330,COUNTRY,CAN,YEAR,AMR,Americas,SEX,2012,SEX_MLE,NA,NA,NA,NA,NA,NA,79.5 [79.5-79.6],79.50970533,79.50960721,79.57421611,NA,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
WHOSIS_000001,942129,COUNTRY,BIH,YEAR,EUR,Europe,SEX,2020,SEX_FMLE,NA,NA,NA,NA,NA,NA,78.5 [78.4-78.6],78.47855824,78.41121983,78.63031861,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,943769,COUNTRY,GUY,YEAR,AMR,Americas,SEX,2011,SEX_FMLE,NA,NA,NA,NA,NA,NA,69.5 [69.0-69.9],69.46744771,69.04092094,69.92802055,NA,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
WHOSIS_000001,945237,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,2020,SEX_FMLE,NA,NA,NA,NA,NA,NA,77.0 [76.7-77.3],76.9941851,76.7309456,77.3392139,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,945374,COUNTRY,NLD,YEAR,EUR,Europe,SEX,2009,SEX_BTSX,NA,NA,NA,NA,NA,NA,80.5 [80.5-80.6],80.54360994,80.53804251,80.61899155,NA,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
WHOSIS_000001,945665,COUNTRY,ATG,YEAR,AMR,Americas,SEX,2018,SEX_BTSX,NA,NA,NA,NA,NA,NA,75.6 [75.4-75.9],75.62352245,75.36496717,75.94558211,NA,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
WHOSIS_000001,946276,REGION,AFR,YEAR,NA,NA,SEX,2003,SEX_MLE,NA,NA,NA,NA,NA,NA,53.0 [52.1-53.9],53.00041085,52.11090977,53.91463819,NA,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
WHOSIS_000001,946895,COUNTRY,DNK,YEAR,EUR,Europe,SEX,2019,SEX_MLE,NA,NA,NA,NA,NA,NA,79.5 [79.5-79.6],79.48921177,79.46275808,79.5892284,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,947173,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,2010,SEX_FMLE,NA,NA,NA,NA,NA,NA,75.2 [74.8-75.6],75.16360827,74.75753902,75.5676248,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,947439,COUNTRY,ATG,YEAR,AMR,Americas,SEX,2021,SEX_BTSX,NA,NA,NA,NA,NA,NA,76.9,76.91527032,NA,NA,NA,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
WHOSIS_000001,949868,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,2001,SEX_BTSX,NA,NA,NA,NA,NA,NA,67.2 [66.6-67.9],67.18030943,66.59477592,67.91667677,NA,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
WHOSIS_000001,950364,COUNTRY,LSO,YEAR,AFR,Africa,SEX,2003,SEX_MLE,NA,NA,NA,NA,NA,NA,43.6 [42.6-44.8],43.56609395,42.62421307,44.84507935,NA,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
WHOSIS_000001,950583,COUNTRY,GRC,YEAR,EUR,Europe,SEX,2010,SEX_BTSX,NA,NA,NA,NA,NA,NA,80.2 [80.2-80.3],80.23861699,80.22571151,80.32345871,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,950616,COUNTRY,BRB,YEAR,AMR,Americas,SEX,2002,SEX_BTSX,NA,NA,NA,NA,NA,NA,74.9 [74.6-75.1],74.85759375,74.63663679,75.09560382,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,953928,COUNTRY,ATG,YEAR,AMR,Americas,SEX,2002,SEX_FMLE,NA,NA,NA,NA,NA,NA,77.1 [76.8-77.3],77.0559592,76.80381276,77.34535802,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,954338,COUNTRY,EST,YEAR,EUR,Europe,SEX,2003,SEX_BTSX,NA,NA,NA,NA,NA,NA,71.9 [71.8-72.0],71.87885357,71.78612454,72.03117223,NA,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
WHOSIS_000001,955826,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,2013,SEX_MLE,NA,NA,NA,NA,NA,NA,79.8 [79.7-79.9],79.77402631,79.68587438,79.93384371,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,958078,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2007,SEX_MLE,NA,NA,NA,NA,NA,NA,73.2 [72.8-73.7],73.19972783,72.79561512,73.72921106,NA,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
WHOSIS_000001,958183,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,2003,SEX_BTSX,NA,NA,NA,NA,NA,NA,42.6 [41.3-44.3],42.59286029,41.29919512,44.27536632,NA,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
WHOSIS_000001,958600,COUNTRY,CYP,YEAR,EUR,Europe,SEX,2014,SEX_FMLE,NA,NA,NA,NA,NA,NA,83.9 [83.7-84.2],83.94349834,83.74389382,84.19174826,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,959130,REGION,AFR,YEAR,NA,NA,SEX,2020,SEX_MLE,NA,NA,NA,NA,NA,NA,62.0 [61.1-63.2],62.00152925,61.06614927,63.17053715,NA,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
WHOSIS_000001,960438,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,2000,SEX_BTSX,NA,NA,NA,NA,NA,NA,65.8 [65.6-66.2],65.82507716,65.5503349,66.18744758,NA,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
WHOSIS_000001,961232,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,2013,SEX_BTSX,NA,NA,NA,NA,NA,NA,65.5 [64.7-66.2],65.47647701,64.69934673,66.19301405,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,963848,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,2007,SEX_FMLE,NA,NA,NA,NA,NA,NA,57.8 [56.9-58.7],57.83807955,56.86243895,58.73687849,NA,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
WHOSIS_000001,965392,COUNTRY,GRC,YEAR,EUR,Europe,SEX,2002,SEX_BTSX,NA,NA,NA,NA,NA,NA,79.0 [79.0-79.1],78.97253017,78.95714821,79.05918097,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,965804,COUNTRY,NER,YEAR,AFR,Africa,SEX,2013,SEX_MLE,NA,NA,NA,NA,NA,NA,58.3 [57.3-59.4],58.34247391,57.31670841,59.39136181,NA,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
WHOSIS_000001,966594,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,2007,SEX_MLE,NA,NA,NA,NA,NA,NA,73.4 [72.6-74.1],73.35461662,72.59617661,74.10041007,NA,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
WHOSIS_000001,966756,COUNTRY,SYC,YEAR,AFR,Africa,SEX,2002,SEX_MLE,NA,NA,NA,NA,NA,NA,68.0 [67.7-68.3],67.98484375,67.73375454,68.25862841,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,968134,COUNTRY,SLV,YEAR,AMR,Americas,SEX,2015,SEX_BTSX,NA,NA,NA,NA,NA,NA,72.7 [72.5-73.0],72.73292352,72.54350016,72.97874319,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,968901,COUNTRY,ETH,YEAR,AFR,Africa,SEX,2003,SEX_MLE,NA,NA,NA,NA,NA,NA,54.1 [53.5-55.0],54.13845657,53.47710699,54.96737001,NA,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
WHOSIS_000001,972430,COUNTRY,CZE,YEAR,EUR,Europe,SEX,2009,SEX_FMLE,NA,NA,NA,NA,NA,NA,80.3 [80.3-80.4],80.3003645,80.27425156,80.41194679,NA,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
WHOSIS_000001,972452,COUNTRY,RUS,YEAR,EUR,Europe,SEX,2002,SEX_BTSX,NA,NA,NA,NA,NA,NA,64.9 [64.8-64.9],64.86108252,64.81960469,64.94638733,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,973287,COUNTRY,HTI,YEAR,AMR,Americas,SEX,2012,SEX_FMLE,NA,NA,NA,NA,NA,NA,61.5 [60.8-62.4],61.54573831,60.80121976,62.43913174,NA,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
WHOSIS_000001,975545,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,NA,NA,SEX,2017,SEX_BTSX,NA,NA,NA,NA,NA,NA,75.3 [74.9-75.8],75.28837476,74.9415735,75.78715268,NA,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
WHOSIS_000001,977930,COUNTRY,BEN,YEAR,AFR,Africa,SEX,2018,SEX_FMLE,NA,NA,NA,NA,NA,NA,66.2 [65.4-67.1],66.15166505,65.40183131,67.13966147,NA,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
WHOSIS_000001,978089,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,SEX,2016,SEX_MLE,NA,NA,NA,NA,NA,NA,73.2 [73.0-73.6],73.24570278,72.95110112,73.6114111,NA,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
WHOSIS_000001,978202,COUNTRY,MLT,YEAR,EUR,Europe,SEX,2015,SEX_BTSX,NA,NA,NA,NA,NA,NA,81.7 [81.5-81.9],81.679761010000007,81.53798817,81.86019933,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,978844,COUNTRY,GNB,YEAR,AFR,Africa,SEX,2016,SEX_BTSX,NA,NA,NA,NA,NA,NA,58.0 [57.1-59.1],58.02773484,57.08718163,59.12714643,NA,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
WHOSIS_000001,980114,COUNTRY,BFA,YEAR,AFR,Africa,SEX,2006,SEX_FMLE,NA,NA,NA,NA,NA,NA,57.6 [56.9-58.4],57.63778568,56.86679126,58.37183093,NA,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
WHOSIS_000001,980575,COUNTRY,SWE,YEAR,EUR,Europe,SEX,2011,SEX_BTSX,NA,NA,NA,NA,NA,NA,81.5 [81.5-81.6],81.52274171,81.51644271,81.59512564,NA,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
WHOSIS_000001,980827,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,2018,SEX_MLE,NA,NA,NA,NA,NA,NA,80.8 [80.3-81.4],80.75667446,80.26394919,81.4020431,NA,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
WHOSIS_000001,981019,COUNTRY,BHS,YEAR,AMR,Americas,SEX,2000,SEX_MLE,NA,NA,NA,NA,NA,NA,67.7 [67.3-68.0],67.67801019,67.34067526,68.04234626,NA,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
WHOSIS_000001,981182,COUNTRY,ALB,YEAR,EUR,Europe,SEX,2019,SEX_FMLE,NA,NA,NA,NA,NA,NA,79.9 [79.7-80.1],79.87257128,79.67279894,80.14501429,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,982490,COUNTRY,BWA,YEAR,AFR,Africa,SEX,2011,SEX_BTSX,NA,NA,NA,NA,NA,NA,58.4 [57.1-59.8],58.41247242,57.10058608,59.80649498,NA,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
WHOSIS_000001,982656,COUNTRY,BOL,YEAR,AMR,Americas,SEX,2002,SEX_MLE,NA,NA,NA,NA,NA,NA,66.2 [65.6-66.9],66.16329559,65.57946963,66.86196328,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,983153,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,NA,NA,SEX,2010,SEX_FMLE,NA,NA,NA,NA,NA,NA,68.6 [68.1-69.1],68.55505091,68.05741006,69.10212024,NA,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
WHOSIS_000001,983361,COUNTRY,NLD,YEAR,EUR,Europe,SEX,2008,SEX_FMLE,NA,NA,NA,NA,NA,NA,82.1 [82.1-82.1],82.06332793,82.06292934,82.13618568,NA,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
WHOSIS_000001,983422,GLOBAL,GLOBAL,YEAR,NA,NA,SEX,2011,SEX_BTSX,NA,NA,NA,NA,NA,NA,70.9 [70.5-71.4],70.93277488,70.50491344,71.43117275,NA,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
WHOSIS_000001,983727,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,2001,SEX_FMLE,NA,NA,NA,NA,NA,NA,75.9 [75.9-76.0],75.90236991,75.85960211,76.02426357,NA,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
WHOSIS_000001,983954,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2014,SEX_BTSX,NA,NA,NA,NA,NA,NA,74.6 [74.5-74.9],74.63621389,74.47555423,74.8752908,NA,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
WHOSIS_000001,986339,COUNTRY,MDA,YEAR,EUR,Europe,SEX,2002,SEX_BTSX,NA,NA,NA,NA,NA,NA,66.1 [65.9-66.4],66.13288732,65.88404953,66.385346,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
WHOSIS_000001,987185,WORLDBANKINCOMEGROUP,WB_HI,YEAR,NA,NA,SEX,2015,SEX_BTSX,NA,NA,NA,NA,NA,NA,80.4 [80.4-80.5],80.39036377,80.38727797,80.46746761,NA,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
WHOSIS_000001,987715,REGION,EUR,YEAR,NA,NA,SEX,2001,SEX_MLE,NA,NA,NA,NA,NA,NA,68.6 [68.4-68.8],68.58974489,68.42397643,68.78754109,NA,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
WHOSIS_000001,989893,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,2008,SEX_FMLE,NA,NA,NA,NA,NA,NA,57.4 [56.5-58.6],57.40402422,56.53102029,58.55686643,NA,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
WHOSIS_000001,990492,COUNTRY,GTM,YEAR,AMR,Americas,SEX,2019,SEX_MLE,NA,NA,NA,NA,NA,NA,70.2 [69.9-70.5],70.19417015,69.93965713,70.52745882,NA,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
WHOSIS_000001,990936,COUNTRY,PAN,YEAR,AMR,Americas,SEX,2009,SEX_BTSX,NA,NA,NA,NA,NA,NA,77.2 [77.0-77.4],77.16899668,77.00005813,77.3884869,NA,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
WHOSIS_000001,991097,COUNTRY,TTO,YEAR,AMR,Americas,SEX,2012,SEX_FMLE,NA,NA,NA,NA,NA,NA,77.4 [77.2-77.8],77.43242543,77.23942886,77.79013422,NA,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
WHOSIS_000001,991261,COUNTRY,COL,YEAR,AMR,Americas,SEX,2002,SEX_MLE,NA,NA,NA,NA,NA,NA,68.9 [68.6-69.3],68.92238508,68.5926008,69.30361673,NA,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
